article_heading,img_src,altText,article_url
"Port Union Agrees to Suspend Strike","https://static01.nyt.com/images/2024/10/03/multimedia/PORT-STRIKE-01-cvlb/PORT-STRIKE-01-cvlb-articleLarge.jpg?quality=75&auto=webp&disable=upscale","A person with arms raised, wearing a neon yellow vest, holds a sign that says, "Automation hurts families." Shipping containers and cranes are in the background.","https://www.nytimes.com/2024/10/03/business/economy/port-strike-suspended.html"
"Port Union Agrees to Suspend Strike","https://static01.nyt.com/images/2024/10/04/multimedia/PORT-STRIKE-04-vqkp/PORT-STRIKE-04-vqkp-articleLarge.jpg?quality=75&auto=webp&disable=upscale","A person in a dark blue suit speaks to a group of people holding cameras and microphones, with people by a large plane in the background.","https://www.nytimes.com/2024/10/03/business/economy/port-strike-suspended.html"
"Port Union Agrees to Suspend Strike","https://static01.nyt.com/images/2024/10/02/multimedia/PORT-STRIKE-03-vbtj/PORT-UNION-03-vbtj-articleLarge.jpg?quality=75&auto=webp&disable=upscale","A crowd of people surround a smiling person in a blue sweatshirt and a black hat, outdoors near a temporary tent.","https://www.nytimes.com/2024/10/03/business/economy/port-strike-suspended.html"
"Port Union Agrees to Suspend Strike","https://static01.nyt.com/images/2024/10/03/multimedia/PORT-STRIKE-01-cvlb/PORT-STRIKE-01-cvlb-articleLarge.jpg?quality=75&auto=webp&disable=upscale","A person with arms raised, wearing a neon yellow vest, holds a sign that says, "Automation hurts families." Shipping containers and cranes are in the background.","https://www.nytimes.com/2024/10/03/business/economy/port-strike-suspended.html"
"Port Union Agrees to Suspend Strike","https://static01.nyt.com/images/2024/10/04/multimedia/PORT-STRIKE-04-vqkp/PORT-STRIKE-04-vqkp-articleLarge.jpg?quality=75&auto=webp&disable=upscale","A person in a dark blue suit speaks to a group of people holding cameras and microphones, with people by a large plane in the background.","https://www.nytimes.com/2024/10/03/business/economy/port-strike-suspended.html"
"Port Union Agrees to Suspend Strike","https://static01.nyt.com/images/2024/10/02/multimedia/PORT-STRIKE-03-vbtj/PORT-UNION-03-vbtj-articleLarge.jpg?quality=75&auto=webp&disable=upscale","A crowd of people surround a smiling person in a blue sweatshirt and a black hat, outdoors near a temporary tent.","https://www.nytimes.com/2024/10/03/business/economy/port-strike-suspended.html"
"Port Union Agrees to Suspend Strike","https://static01.nyt.com/images/2024/10/03/multimedia/PORT-STRIKE-01-cvlb/PORT-STRIKE-01-cvlb-articleLarge.jpg?quality=75&auto=webp&disable=upscale","A person with arms raised, wearing a neon yellow vest, holds a sign that says, "Automation hurts families." Shipping containers and cranes are in the background.","https://www.nytimes.com/2024/10/03/business/economy/port-strike-suspended.html"
"Port Union Agrees to Suspend Strike","https://static01.nyt.com/images/2024/10/04/multimedia/PORT-STRIKE-04-vqkp/PORT-STRIKE-04-vqkp-articleLarge.jpg?quality=75&auto=webp&disable=upscale","A person in a dark blue suit speaks to a group of people holding cameras and microphones, with people by a large plane in the background.","https://www.nytimes.com/2024/10/03/business/economy/port-strike-suspended.html"
"Port Union Agrees to Suspend Strike","https://static01.nyt.com/images/2024/10/02/multimedia/PORT-STRIKE-03-vbtj/PORT-UNION-03-vbtj-articleLarge.jpg?quality=75&auto=webp&disable=upscale","A crowd of people surround a smiling person in a blue sweatshirt and a black hat, outdoors near a temporary tent.","https://www.nytimes.com/2024/10/03/business/economy/port-strike-suspended.html"
"U.S. Faces Economic Turbulence Just as Recession Fears Eased","https://static01.nyt.com/images/2024/10/03/multimedia/DC-ECONSHOCKS-06-zhcj/DC-ECONSHOCKS-06-zhcj-articleLarge.jpg?quality=75&auto=webp&disable=upscale","A person in a blue vest and a person in a black jacket talk to people in law enforcement wearing khaki green shirts and tan vests.","https://www.nytimes.com/2024/10/03/us/politics/us-economy-inflation-port-strike-helene-israel.html"
"U.S. Faces Economic Turbulence Just as Recession Fears Eased","https://static01.nyt.com/images/2024/10/03/multimedia/DC-ECONSHOCKS-06-zhcj/DC-ECONSHOCKS-06-zhcj-articleLarge.jpg?quality=75&auto=webp&disable=upscale","A person in a blue vest and a person in a black jacket talk to people in law enforcement wearing khaki green shirts and tan vests.","https://www.nytimes.com/2024/10/03/us/politics/us-economy-inflation-port-strike-helene-israel.html"
"U.S. Faces Economic Turbulence Just as Recession Fears Eased","https://static01.nyt.com/images/2024/10/03/multimedia/DC-ECONSHOCKS-06-zhcj/DC-ECONSHOCKS-06-zhcj-articleLarge.jpg?quality=75&auto=webp&disable=upscale","A person in a blue vest and a person in a black jacket talk to people in law enforcement wearing khaki green shirts and tan vests.","https://www.nytimes.com/2024/10/03/us/politics/us-economy-inflation-port-strike-helene-israel.html"
"To Revive Manufacturing, How Much Can a President Do?","https://static01.nyt.com/images/2024/10/04/multimedia/MANUFACTURING-02-jqkg/MANUFACTURING-02-jqkg-articleLarge.jpg?quality=75&auto=webp&disable=upscale","A factory floor with three men standing alongside a large metal cabinet twice their height, its doors open.","https://www.nytimes.com/2024/10/03/business/economy/manufacturing-jobs-trump-harris.html"
"To Revive Manufacturing, How Much Can a President Do?","https://static01.nyt.com/images/2024/10/04/multimedia/MANUFACTURING-02-jqkg/MANUFACTURING-02-jqkg-articleLarge.jpg?quality=75&auto=webp&disable=upscale","A factory floor with three men standing alongside a large metal cabinet twice their height, its doors open.","https://www.nytimes.com/2024/10/03/business/economy/manufacturing-jobs-trump-harris.html"
"To Revive Manufacturing, How Much Can a President Do?","https://static01.nyt.com/images/2024/10/04/multimedia/MANUFACTURING-02-jqkg/MANUFACTURING-02-jqkg-articleLarge.jpg?quality=75&auto=webp&disable=upscale","A factory floor with three men standing alongside a large metal cabinet twice their height, its doors open.","https://www.nytimes.com/2024/10/03/business/economy/manufacturing-jobs-trump-harris.html"
"To Revive Manufacturing, How Much Can a President Do?","https://static01.nyt.com/images/2024/10/04/multimedia/MANUFACTURING-02-jqkg/MANUFACTURING-02-jqkg-articleLarge.jpg?quality=75&auto=webp&disable=upscale","A factory floor with three men standing alongside a large metal cabinet twice their height, its doors open.","https://www.nytimes.com/2024/10/03/business/economy/manufacturing-jobs-trump-harris.html"
"To Revive Manufacturing, How Much Can a President Do?","https://static01.nyt.com/images/2024/10/04/multimedia/MANUFACTURING-02-jqkg/MANUFACTURING-02-jqkg-articleLarge.jpg?quality=75&auto=webp&disable=upscale","A factory floor with three men standing alongside a large metal cabinet twice their height, its doors open.","https://www.nytimes.com/2024/10/03/business/economy/manufacturing-jobs-trump-harris.html"
"To Revive Manufacturing, How Much Can a President Do?","https://static01.nyt.com/images/2024/10/04/multimedia/MANUFACTURING-02-jqkg/MANUFACTURING-02-jqkg-articleLarge.jpg?quality=75&auto=webp&disable=upscale","A factory floor with three men standing alongside a large metal cabinet twice their height, its doors open.","https://www.nytimes.com/2024/10/03/business/economy/manufacturing-jobs-trump-harris.html"
"To Revive Manufacturing, How Much Can a President Do?","https://static01.nyt.com/images/2024/10/04/multimedia/MANUFACTURING-02-jqkg/MANUFACTURING-02-jqkg-articleLarge.jpg?quality=75&auto=webp&disable=upscale","A factory floor with three men standing alongside a large metal cabinet twice their height, its doors open.","https://www.nytimes.com/2024/10/03/business/economy/manufacturing-jobs-trump-harris.html"
"To Revive Manufacturing, How Much Can a President Do?","https://static01.nyt.com/images/2024/10/04/multimedia/MANUFACTURING-02-jqkg/MANUFACTURING-02-jqkg-articleLarge.jpg?quality=75&auto=webp&disable=upscale","A factory floor with three men standing alongside a large metal cabinet twice their height, its doors open.","https://www.nytimes.com/2024/10/03/business/economy/manufacturing-jobs-trump-harris.html"
"Hurricane Helene Deaths Will Continue for Years, Study Suggests","https://static01.nyt.com/images/2024/10/02/multimedia/02excess-deaths-01-fhgq/02excess-deaths-01-fhgq-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Wreckage of homes in floodwaters, with homes on stilts in the distance still standing. Palm trees and blue sky are in the background. ","https://www.nytimes.com/2024/10/02/business/economy/hurricane-helene-deaths-climate.html"
"Hurricane Helene Deaths Will Continue for Years, Study Suggests","https://static01.nyt.com/images/2024/10/02/multimedia/02excess-deaths-01-fhgq/02excess-deaths-01-fhgq-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Wreckage of homes in floodwaters, with homes on stilts in the distance still standing. Palm trees and blue sky are in the background. ","https://www.nytimes.com/2024/10/02/business/economy/hurricane-helene-deaths-climate.html"
"Hurricane Helene Deaths Will Continue for Years, Study Suggests","https://static01.nyt.com/images/2024/10/02/multimedia/02excess-deaths-01-fhgq/02excess-deaths-01-fhgq-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Wreckage of homes in floodwaters, with homes on stilts in the distance still standing. Palm trees and blue sky are in the background. ","https://www.nytimes.com/2024/10/02/business/economy/hurricane-helene-deaths-climate.html"
"Hurricane Helene Deaths Will Continue for Years, Study Suggests","https://static01.nyt.com/images/2024/10/02/multimedia/02excess-deaths-01-fhgq/02excess-deaths-01-fhgq-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Wreckage of homes in floodwaters, with homes on stilts in the distance still standing. Palm trees and blue sky are in the background. ","https://www.nytimes.com/2024/10/02/business/economy/hurricane-helene-deaths-climate.html"
"Hurricane Helene Deaths Will Continue for Years, Study Suggests","https://static01.nyt.com/images/2024/10/02/multimedia/02excess-deaths-01-fhgq/02excess-deaths-01-fhgq-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Wreckage of homes in floodwaters, with homes on stilts in the distance still standing. Palm trees and blue sky are in the background. ","https://www.nytimes.com/2024/10/02/business/economy/hurricane-helene-deaths-climate.html"
"Hurricane Helene Deaths Will Continue for Years, Study Suggests","https://static01.nyt.com/images/2024/10/02/multimedia/02excess-deaths-01-fhgq/02excess-deaths-01-fhgq-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Wreckage of homes in floodwaters, with homes on stilts in the distance still standing. Palm trees and blue sky are in the background. ","https://www.nytimes.com/2024/10/02/business/economy/hurricane-helene-deaths-climate.html"
"Hurricane Helene Deaths Will Continue for Years, Study Suggests","https://static01.nyt.com/images/2024/10/02/multimedia/02excess-deaths-01-fhgq/02excess-deaths-01-fhgq-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Wreckage of homes in floodwaters, with homes on stilts in the distance still standing. Palm trees and blue sky are in the background. ","https://www.nytimes.com/2024/10/02/business/economy/hurricane-helene-deaths-climate.html"
"Hurricane Helene Deaths Will Continue for Years, Study Suggests","https://static01.nyt.com/images/2024/10/02/multimedia/02excess-deaths-01-fhgq/02excess-deaths-01-fhgq-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Wreckage of homes in floodwaters, with homes on stilts in the distance still standing. Palm trees and blue sky are in the background. ","https://www.nytimes.com/2024/10/02/business/economy/hurricane-helene-deaths-climate.html"
"Hurricane Helene Deaths Will Continue for Years, Study Suggests","https://static01.nyt.com/images/2024/10/02/multimedia/02excess-deaths-01-fhgq/02excess-deaths-01-fhgq-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Wreckage of homes in floodwaters, with homes on stilts in the distance still standing. Palm trees and blue sky are in the background. ","https://www.nytimes.com/2024/10/02/business/economy/hurricane-helene-deaths-climate.html"
"Hurricane Helene Deaths Will Continue for Years, Study Suggests","https://static01.nyt.com/images/2024/10/02/multimedia/02excess-deaths-01-fhgq/02excess-deaths-01-fhgq-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Wreckage of homes in floodwaters, with homes on stilts in the distance still standing. Palm trees and blue sky are in the background. ","https://www.nytimes.com/2024/10/02/business/economy/hurricane-helene-deaths-climate.html"
"Hurricane Helene Deaths Will Continue for Years, Study Suggests","https://static01.nyt.com/images/2024/10/02/multimedia/02excess-deaths-01-fhgq/02excess-deaths-01-fhgq-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Wreckage of homes in floodwaters, with homes on stilts in the distance still standing. Palm trees and blue sky are in the background. ","https://www.nytimes.com/2024/10/02/business/economy/hurricane-helene-deaths-climate.html"
"Hurricane Helene Deaths Will Continue for Years, Study Suggests","https://static01.nyt.com/images/2024/10/02/multimedia/02excess-deaths-01-fhgq/02excess-deaths-01-fhgq-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Wreckage of homes in floodwaters, with homes on stilts in the distance still standing. Palm trees and blue sky are in the background. ","https://www.nytimes.com/2024/10/02/business/economy/hurricane-helene-deaths-climate.html"
"Hurricane Helene Deaths Will Continue for Years, Study Suggests","https://static01.nyt.com/images/2024/10/02/multimedia/02excess-deaths-01-fhgq/02excess-deaths-01-fhgq-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Wreckage of homes in floodwaters, with homes on stilts in the distance still standing. Palm trees and blue sky are in the background. ","https://www.nytimes.com/2024/10/02/business/economy/hurricane-helene-deaths-climate.html"
"Hurricane Helene Deaths Will Continue for Years, Study Suggests","https://static01.nyt.com/images/2024/10/02/multimedia/02excess-deaths-01-fhgq/02excess-deaths-01-fhgq-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Wreckage of homes in floodwaters, with homes on stilts in the distance still standing. Palm trees and blue sky are in the background. ","https://www.nytimes.com/2024/10/02/business/economy/hurricane-helene-deaths-climate.html"
"Hurricane Helene Deaths Will Continue for Years, Study Suggests","https://static01.nyt.com/images/2024/10/02/multimedia/02excess-deaths-01-fhgq/02excess-deaths-01-fhgq-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Wreckage of homes in floodwaters, with homes on stilts in the distance still standing. Palm trees and blue sky are in the background. ","https://www.nytimes.com/2024/10/02/business/economy/hurricane-helene-deaths-climate.html"
"Hurricane Helene Deaths Will Continue for Years, Study Suggests","https://static01.nyt.com/images/2024/10/02/multimedia/02excess-deaths-01-fhgq/02excess-deaths-01-fhgq-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Wreckage of homes in floodwaters, with homes on stilts in the distance still standing. Palm trees and blue sky are in the background. ","https://www.nytimes.com/2024/10/02/business/economy/hurricane-helene-deaths-climate.html"
"Hurricane Helene Deaths Will Continue for Years, Study Suggests","https://static01.nyt.com/images/2024/10/02/multimedia/02excess-deaths-01-fhgq/02excess-deaths-01-fhgq-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Wreckage of homes in floodwaters, with homes on stilts in the distance still standing. Palm trees and blue sky are in the background. ","https://www.nytimes.com/2024/10/02/business/economy/hurricane-helene-deaths-climate.html"
"Hurricane Helene Deaths Will Continue for Years, Study Suggests","https://static01.nyt.com/images/2024/10/02/multimedia/02excess-deaths-01-fhgq/02excess-deaths-01-fhgq-articleLarge.jpg?quality=75&auto=webp&disable=upscale","Wreckage of homes in floodwaters, with homes on stilts in the distance still standing. Palm trees and blue sky are in the background. ","https://www.nytimes.com/2024/10/02/business/economy/hurricane-helene-deaths-climate.html"
