article_heading,img_src,altText,article_url
"How Does Your Facial Hair Make You Feel?","https://static01.nyt.com/images/2024/11/02/multimedia/02facialhaircallout-jvhz/02facialhaircallout-jvhz-articleLarge.jpg?quality=75&auto=webp&disable=upscale","No alt attribute","https://www.nytimes.com/2024/10/04/style/facial-hair-callout.html"
"How Does Your Facial Hair Make You Feel?","https://static01.nyt.com/images/2024/11/02/multimedia/02facialhaircallout-jvhz/02facialhaircallout-jvhz-articleLarge.jpg?quality=75&auto=webp&disable=upscale","No alt attribute","https://www.nytimes.com/2024/10/04/style/facial-hair-callout.html"
"How Does Your Facial Hair Make You Feel?","https://static01.nyt.com/images/2024/11/02/multimedia/02facialhaircallout-jvhz/02facialhaircallout-jvhz-articleLarge.jpg?quality=75&auto=webp&disable=upscale","No alt attribute","https://www.nytimes.com/2024/10/04/style/facial-hair-callout.html"
"How Does Your Facial Hair Make You Feel?","https://static01.nyt.com/images/2024/11/02/multimedia/02facialhaircallout-jvhz/02facialhaircallout-jvhz-articleLarge.jpg?quality=75&auto=webp&disable=upscale","No alt attribute","https://www.nytimes.com/2024/10/04/style/facial-hair-callout.html"
"How Does Your Facial Hair Make You Feel?","https://static01.nyt.com/images/2024/11/02/multimedia/02facialhaircallout-jvhz/02facialhaircallout-jvhz-articleLarge.jpg?quality=75&auto=webp&disable=upscale","No alt attribute","https://www.nytimes.com/2024/10/04/style/facial-hair-callout.html"
"How Does Your Facial Hair Make You Feel?","https://static01.nyt.com/images/2024/11/02/multimedia/02facialhaircallout-jvhz/02facialhaircallout-jvhz-articleLarge.jpg?quality=75&auto=webp&disable=upscale","No alt attribute","https://www.nytimes.com/2024/10/04/style/facial-hair-callout.html"
"With Little Luck on Dating Apps, Some Singles Shift to Pitch Decks","https://static01.nyt.com/images/2024/10/06/fashion/PITCH-DATING/PITCH-DATING-articleLarge.jpg?quality=75&auto=webp&disable=upscale","An illustration of a woman standing onstage, next to a microphone, while a projector screen behind her reads “10 reasons to love me” with 3-D hearts circling its base. ","https://www.nytimes.com/2024/10/03/style/dating-powerpoint-pitch-cards.html"
"With Little Luck on Dating Apps, Some Singles Shift to Pitch Decks","https://static01.nyt.com/images/2024/10/06/fashion/PITCH-DATING/PITCH-DATING-articleLarge.jpg?quality=75&auto=webp&disable=upscale","An illustration of a woman standing onstage, next to a microphone, while a projector screen behind her reads “10 reasons to love me” with 3-D hearts circling its base. ","https://www.nytimes.com/2024/10/03/style/dating-powerpoint-pitch-cards.html"
"With Little Luck on Dating Apps, Some Singles Shift to Pitch Decks","https://static01.nyt.com/images/2024/10/06/fashion/PITCH-DATING/PITCH-DATING-articleLarge.jpg?quality=75&auto=webp&disable=upscale","An illustration of a woman standing onstage, next to a microphone, while a projector screen behind her reads “10 reasons to love me” with 3-D hearts circling its base. ","https://www.nytimes.com/2024/10/03/style/dating-powerpoint-pitch-cards.html"
"With Little Luck on Dating Apps, Some Singles Shift to Pitch Decks","https://static01.nyt.com/images/2024/10/06/fashion/PITCH-DATING/PITCH-DATING-articleLarge.jpg?quality=75&auto=webp&disable=upscale","An illustration of a woman standing onstage, next to a microphone, while a projector screen behind her reads “10 reasons to love me” with 3-D hearts circling its base. ","https://www.nytimes.com/2024/10/03/style/dating-powerpoint-pitch-cards.html"
"With Little Luck on Dating Apps, Some Singles Shift to Pitch Decks","https://static01.nyt.com/images/2024/10/06/fashion/PITCH-DATING/PITCH-DATING-articleLarge.jpg?quality=75&auto=webp&disable=upscale","An illustration of a woman standing onstage, next to a microphone, while a projector screen behind her reads “10 reasons to love me” with 3-D hearts circling its base. ","https://www.nytimes.com/2024/10/03/style/dating-powerpoint-pitch-cards.html"
"With Little Luck on Dating Apps, Some Singles Shift to Pitch Decks","https://static01.nyt.com/images/2024/10/06/fashion/PITCH-DATING/PITCH-DATING-articleLarge.jpg?quality=75&auto=webp&disable=upscale","An illustration of a woman standing onstage, next to a microphone, while a projector screen behind her reads “10 reasons to love me” with 3-D hearts circling its base. ","https://www.nytimes.com/2024/10/03/style/dating-powerpoint-pitch-cards.html"
"A Compact Weekend House Filled With Comfort","https://static01.nyt.com/images/2024/10/04/multimedia/04small-callicoon-01-wvzm/04small-callicoon-01-wvzm-articleLarge.jpg?quality=75&auto=webp&disable=upscale","The living space of a house includes a kitchen and dining space on the ground floor with a loft space above.","https://www.nytimes.com/2024/10/04/realestate/weekend-home-sullivan-county-ny.html"
"A Compact Weekend House Filled With Comfort","https://static01.nyt.com/images/2024/10/04/multimedia/04small-callicoon-02-wvzm/04small-callicoon-02-wvzm-articleLarge.jpg?quality=75&auto=webp&disable=upscale","A couple and their two children stand on a porch that has supports painted yellow.","https://www.nytimes.com/2024/10/04/realestate/weekend-home-sullivan-county-ny.html"
"A Compact Weekend House Filled With Comfort","https://static01.nyt.com/images/2024/10/04/multimedia/04small-callicoon-01-wvzm/04small-callicoon-01-wvzm-articleLarge.jpg?quality=75&auto=webp&disable=upscale","The living space of a house includes a kitchen and dining space on the ground floor with a loft space above.","https://www.nytimes.com/2024/10/04/realestate/weekend-home-sullivan-county-ny.html"
"A Compact Weekend House Filled With Comfort","https://static01.nyt.com/images/2024/10/04/multimedia/04small-callicoon-02-wvzm/04small-callicoon-02-wvzm-articleLarge.jpg?quality=75&auto=webp&disable=upscale","A couple and their two children stand on a porch that has supports painted yellow.","https://www.nytimes.com/2024/10/04/realestate/weekend-home-sullivan-county-ny.html"
"A Compact Weekend House Filled With Comfort","https://static01.nyt.com/images/2024/10/04/multimedia/04small-callicoon-01-wvzm/04small-callicoon-01-wvzm-articleLarge.jpg?quality=75&auto=webp&disable=upscale","The living space of a house includes a kitchen and dining space on the ground floor with a loft space above.","https://www.nytimes.com/2024/10/04/realestate/weekend-home-sullivan-county-ny.html"
"A Compact Weekend House Filled With Comfort","https://static01.nyt.com/images/2024/10/04/multimedia/04small-callicoon-02-wvzm/04small-callicoon-02-wvzm-articleLarge.jpg?quality=75&auto=webp&disable=upscale","A couple and their two children stand on a porch that has supports painted yellow.","https://www.nytimes.com/2024/10/04/realestate/weekend-home-sullivan-county-ny.html"
