article_heading,img_src,altText,article_url
"Devastating setback for evacuated Gaza teen after surgery","https://ichef.bbci.co.uk/news/480/cpsprodpb/dcbe/live/8fcf6c90-55b2-11ef-b2d2-cdb23d5d7c5b.jpg.webp","Shatha Abusalim Smiling mother Shatha stands over her seated daughter, Lamis, who is also smiling, at a school celebration in 2023. The picture is an exterior shot and the pair are infront of a banner with the school's name. There is a cluster of colourful balloons and green foliage. ","https://www.bbc.com/news/articles/czxlrlkk8k8o"
"Devastating setback for evacuated Gaza teen after surgery","https://ichef.bbci.co.uk/news/480/cpsprodpb/dcbe/live/8fcf6c90-55b2-11ef-b2d2-cdb23d5d7c5b.jpg.webp","Shatha Abusalim Smiling mother Shatha stands over her seated daughter, Lamis, who is also smiling, at a school celebration in 2023. The picture is an exterior shot and the pair are infront of a banner with the school's name. There is a cluster of colourful balloons and green foliage. ","https://www.bbc.com/news/articles/czxlrlkk8k8o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/c161/live/52fbf6f0-88b4-11ef-b0c4-1f51bafce40e.jpg.webp","Getty Images Comet in the night sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/c161/live/52fbf6f0-88b4-11ef-b0c4-1f51bafce40e.jpg.webp","Getty Images Comet in the night sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/c161/live/52fbf6f0-88b4-11ef-b0c4-1f51bafce40e.jpg.webp","Getty Images Comet in the night sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/c161/live/52fbf6f0-88b4-11ef-b0c4-1f51bafce40e.jpg.webp","Getty Images Comet in the night sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/c161/live/52fbf6f0-88b4-11ef-b0c4-1f51bafce40e.jpg.webp","Getty Images Comet in the night sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/c161/live/52fbf6f0-88b4-11ef-b0c4-1f51bafce40e.jpg.webp","Getty Images Comet in the night sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/c161/live/52fbf6f0-88b4-11ef-b0c4-1f51bafce40e.jpg.webp","Getty Images Comet in the night sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/c161/live/52fbf6f0-88b4-11ef-b0c4-1f51bafce40e.jpg.webp","Getty Images Comet in the night sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/c161/live/52fbf6f0-88b4-11ef-b0c4-1f51bafce40e.jpg.webp","Getty Images Comet in the night sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/c161/live/52fbf6f0-88b4-11ef-b0c4-1f51bafce40e.jpg.webp","Getty Images Comet in the night sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/c161/live/52fbf6f0-88b4-11ef-b0c4-1f51bafce40e.jpg.webp","Getty Images Comet in the night sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/c161/live/52fbf6f0-88b4-11ef-b0c4-1f51bafce40e.jpg.webp","Getty Images Comet in the night sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/c161/live/52fbf6f0-88b4-11ef-b0c4-1f51bafce40e.jpg.webp","Getty Images Comet in the night sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/c161/live/52fbf6f0-88b4-11ef-b0c4-1f51bafce40e.jpg.webp","Getty Images Comet in the night sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"How to spot 'comet of the century' in UK skies","https://ichef.bbci.co.uk/news/480/cpsprodpb/fd47/live/f586faa0-88a5-11ef-a07e-01e508485afb.jpg.webp","Reuters Comet going across the sky","https://www.bbc.com/news/articles/c5y87l79d02o"
"'You mean I have to stop my experiment?' Not all Nobel laureates react the way you might expect","https://ichef.bbci.co.uk/images/ic/480xn/p0jx6jqn.jpg.webp","Getty Images Malala Yousafzai receives flowers after winning the Nobel Prize for peace (Credit: Getty Images)","https://www.bbc.com/future/article/20241011-nobel-prize-the-man-who-records-the-moments-after-a-life-changing-call"
"'You mean I have to stop my experiment?' Not all Nobel laureates react the way you might expect","https://ichef.bbci.co.uk/images/ic/480xn/p0jx6jqn.jpg.webp","Getty Images Malala Yousafzai receives flowers after winning the Nobel Prize for peace (Credit: Getty Images)","https://www.bbc.com/future/article/20241011-nobel-prize-the-man-who-records-the-moments-after-a-life-changing-call"
"'You mean I have to stop my experiment?' Not all Nobel laureates react the way you might expect","https://ichef.bbci.co.uk/images/ic/480xn/p0jx6jqn.jpg.webp","Getty Images Malala Yousafzai receives flowers after winning the Nobel Prize for peace (Credit: Getty Images)","https://www.bbc.com/future/article/20241011-nobel-prize-the-man-who-records-the-moments-after-a-life-changing-call"
"'You mean I have to stop my experiment?' Not all Nobel laureates react the way you might expect","https://ichef.bbci.co.uk/images/ic/480xn/p0jx6js8.jpg.webp","Nobel Prize Outreach Adam Smith has spoken with almost every Nobel Prize winner since 2006 (Credit: Nobel Prize Outreach)","https://www.bbc.com/future/article/20241011-nobel-prize-the-man-who-records-the-moments-after-a-life-changing-call"
"'You mean I have to stop my experiment?' Not all Nobel laureates react the way you might expect","https://ichef.bbci.co.uk/images/ic/480xn/p0jx6js8.jpg.webp","Nobel Prize Outreach Adam Smith has spoken with almost every Nobel Prize winner since 2006 (Credit: Nobel Prize Outreach)","https://www.bbc.com/future/article/20241011-nobel-prize-the-man-who-records-the-moments-after-a-life-changing-call"
"'You mean I have to stop my experiment?' Not all Nobel laureates react the way you might expect","https://ichef.bbci.co.uk/images/ic/480xn/p0jx6js8.jpg.webp","Nobel Prize Outreach Adam Smith has spoken with almost every Nobel Prize winner since 2006 (Credit: Nobel Prize Outreach)","https://www.bbc.com/future/article/20241011-nobel-prize-the-man-who-records-the-moments-after-a-life-changing-call"
"'You mean I have to stop my experiment?' Not all Nobel laureates react the way you might expect","https://ichef.bbci.co.uk/images/ic/480xn/p0jx6js8.jpg.webp","Nobel Prize Outreach Adam Smith has spoken with almost every Nobel Prize winner since 2006 (Credit: Nobel Prize Outreach)","https://www.bbc.com/future/article/20241011-nobel-prize-the-man-who-records-the-moments-after-a-life-changing-call"
"'You mean I have to stop my experiment?' Not all Nobel laureates react the way you might expect","https://ichef.bbci.co.uk/images/ic/480xn/p0jx6js8.jpg.webp","Nobel Prize Outreach Adam Smith has spoken with almost every Nobel Prize winner since 2006 (Credit: Nobel Prize Outreach)","https://www.bbc.com/future/article/20241011-nobel-prize-the-man-who-records-the-moments-after-a-life-changing-call"
"'You mean I have to stop my experiment?' Not all Nobel laureates react the way you might expect","https://ichef.bbci.co.uk/images/ic/480xn/p0jx6js8.jpg.webp","Nobel Prize Outreach Adam Smith has spoken with almost every Nobel Prize winner since 2006 (Credit: Nobel Prize Outreach)","https://www.bbc.com/future/article/20241011-nobel-prize-the-man-who-records-the-moments-after-a-life-changing-call"
"'You mean I have to stop my experiment?' Not all Nobel laureates react the way you might expect","https://ichef.bbci.co.uk/images/ic/480xn/p0jx6js8.jpg.webp","Nobel Prize Outreach Adam Smith has spoken with almost every Nobel Prize winner since 2006 (Credit: Nobel Prize Outreach)","https://www.bbc.com/future/article/20241011-nobel-prize-the-man-who-records-the-moments-after-a-life-changing-call"
"'You mean I have to stop my experiment?' Not all Nobel laureates react the way you might expect","https://ichef.bbci.co.uk/images/ic/480xn/p0jx6js8.jpg.webp","Nobel Prize Outreach Adam Smith has spoken with almost every Nobel Prize winner since 2006 (Credit: Nobel Prize Outreach)","https://www.bbc.com/future/article/20241011-nobel-prize-the-man-who-records-the-moments-after-a-life-changing-call"
"'You mean I have to stop my experiment?' Not all Nobel laureates react the way you might expect","https://ichef.bbci.co.uk/images/ic/480xn/p0jx6js8.jpg.webp","Nobel Prize Outreach Adam Smith has spoken with almost every Nobel Prize winner since 2006 (Credit: Nobel Prize Outreach)","https://www.bbc.com/future/article/20241011-nobel-prize-the-man-who-records-the-moments-after-a-life-changing-call"
"'You mean I have to stop my experiment?' Not all Nobel laureates react the way you might expect","https://ichef.bbci.co.uk/images/ic/480xn/p0jx6js8.jpg.webp","Nobel Prize Outreach Adam Smith has spoken with almost every Nobel Prize winner since 2006 (Credit: Nobel Prize Outreach)","https://www.bbc.com/future/article/20241011-nobel-prize-the-man-who-records-the-moments-after-a-life-changing-call"
"'You mean I have to stop my experiment?' Not all Nobel laureates react the way you might expect","https://ichef.bbci.co.uk/images/ic/480xn/p0jx6js8.jpg.webp","Nobel Prize Outreach Adam Smith has spoken with almost every Nobel Prize winner since 2006 (Credit: Nobel Prize Outreach)","https://www.bbc.com/future/article/20241011-nobel-prize-the-man-who-records-the-moments-after-a-life-changing-call"
"'You mean I have to stop my experiment?' Not all Nobel laureates react the way you might expect","https://ichef.bbci.co.uk/images/ic/480xn/p0jx6js8.jpg.webp","Nobel Prize Outreach Adam Smith has spoken with almost every Nobel Prize winner since 2006 (Credit: Nobel Prize Outreach)","https://www.bbc.com/future/article/20241011-nobel-prize-the-man-who-records-the-moments-after-a-life-changing-call"
"'You mean I have to stop my experiment?' Not all Nobel laureates react the way you might expect","https://ichef.bbci.co.uk/images/ic/480xn/p0jx6js8.jpg.webp","Nobel Prize Outreach Adam Smith has spoken with almost every Nobel Prize winner since 2006 (Credit: Nobel Prize Outreach)","https://www.bbc.com/future/article/20241011-nobel-prize-the-man-who-records-the-moments-after-a-life-changing-call"
"'You mean I have to stop my experiment?' Not all Nobel laureates react the way you might expect","https://ichef.bbci.co.uk/images/ic/480xn/p0jx6js8.jpg.webp","Nobel Prize Outreach Adam Smith has spoken with almost every Nobel Prize winner since 2006 (Credit: Nobel Prize Outreach)","https://www.bbc.com/future/article/20241011-nobel-prize-the-man-who-records-the-moments-after-a-life-changing-call"
"'You mean I have to stop my experiment?' Not all Nobel laureates react the way you might expect","https://ichef.bbci.co.uk/images/ic/480xn/p0jx6js8.jpg.webp","Nobel Prize Outreach Adam Smith has spoken with almost every Nobel Prize winner since 2006 (Credit: Nobel Prize Outreach)","https://www.bbc.com/future/article/20241011-nobel-prize-the-man-who-records-the-moments-after-a-life-changing-call"
"'You mean I have to stop my experiment?' Not all Nobel laureates react the way you might expect","https://ichef.bbci.co.uk/images/ic/480xn/p0jx6js8.jpg.webp","Nobel Prize Outreach Adam Smith has spoken with almost every Nobel Prize winner since 2006 (Credit: Nobel Prize Outreach)","https://www.bbc.com/future/article/20241011-nobel-prize-the-man-who-records-the-moments-after-a-life-changing-call"
"'You mean I have to stop my experiment?' Not all Nobel laureates react the way you might expect","https://ichef.bbci.co.uk/images/ic/480xn/p0jx6js8.jpg.webp","Nobel Prize Outreach Adam Smith has spoken with almost every Nobel Prize winner since 2006 (Credit: Nobel Prize Outreach)","https://www.bbc.com/future/article/20241011-nobel-prize-the-man-who-records-the-moments-after-a-life-changing-call"
"'You mean I have to stop my experiment?' Not all Nobel laureates react the way you might expect","https://ichef.bbci.co.uk/images/ic/480xn/p0jx6js8.jpg.webp","Nobel Prize Outreach Adam Smith has spoken with almost every Nobel Prize winner since 2006 (Credit: Nobel Prize Outreach)","https://www.bbc.com/future/article/20241011-nobel-prize-the-man-who-records-the-moments-after-a-life-changing-call"
"'You mean I have to stop my experiment?' Not all Nobel laureates react the way you might expect","https://ichef.bbci.co.uk/images/ic/480xn/p0jx6js8.jpg.webp","Nobel Prize Outreach Adam Smith has spoken with almost every Nobel Prize winner since 2006 (Credit: Nobel Prize Outreach)","https://www.bbc.com/future/article/20241011-nobel-prize-the-man-who-records-the-moments-after-a-life-changing-call"
"'You mean I have to stop my experiment?' Not all Nobel laureates react the way you might expect","https://ichef.bbci.co.uk/images/ic/480xn/p0jx6js8.jpg.webp","Nobel Prize Outreach Adam Smith has spoken with almost every Nobel Prize winner since 2006 (Credit: Nobel Prize Outreach)","https://www.bbc.com/future/article/20241011-nobel-prize-the-man-who-records-the-moments-after-a-life-changing-call"
"'You mean I have to stop my experiment?' Not all Nobel laureates react the way you might expect","https://ichef.bbci.co.uk/images/ic/480xn/p0jx6js8.jpg.webp","Nobel Prize Outreach Adam Smith has spoken with almost every Nobel Prize winner since 2006 (Credit: Nobel Prize Outreach)","https://www.bbc.com/future/article/20241011-nobel-prize-the-man-who-records-the-moments-after-a-life-changing-call"
"'You mean I have to stop my experiment?' Not all Nobel laureates react the way you might expect","https://ichef.bbci.co.uk/images/ic/480xn/p0jx6js8.jpg.webp","Nobel Prize Outreach Adam Smith has spoken with almost every Nobel Prize winner since 2006 (Credit: Nobel Prize Outreach)","https://www.bbc.com/future/article/20241011-nobel-prize-the-man-who-records-the-moments-after-a-life-changing-call"
